FIPS,state,mean,median,lower,upper
01001,AL,54.5356494331381,54.8771783314444,41.5100118223664,65.8956966905873
01003,AL,52.2622848489535,52.3064416329638,38.0481145089702,64.9374361669737
01005,AL,59.730944256587,59.8795071421864,48.13221601357,70.2815173795491
01007,AL,56.6526145284526,57.0971579759261,42.7811268472719,69.1624826662629
01009,AL,54.121089827367,54.2425838080922,39.7756790273757,68.2155495429992
01011,AL,59.4331928661529,59.7507417600451,48.2034482149261,69.5197302699163
01013,AL,59.5443469352483,59.5202180960103,48.4251112540187,69.948941420001
01015,AL,54.43720880337,54.5651799221003,41.7589701874096,66.538445614699
01017,AL,57.678219126225,57.8256008375207,46.1922036841193,69.109504694399
01019,AL,57.5776636583196,57.9874095864501,40.6807554938611,72.1033493212543
01021,AL,54.4370248279179,54.3210222861216,39.9931011724672,68.3668389645804
01023,AL,60.2332860007222,60.4244416882797,48.9281799910306,70.2623402273453
01025,AL,59.6088467438401,59.8655613356342,47.6656694262246,71.332303399803
01027,AL,57.4036232448501,57.4115870384869,44.2411227564647,70.758782238125
01029,AL,55.4228191356945,55.2280629360262,41.2733442947776,70.4855762712641
01031,AL,55.5937494773232,55.9262854788341,43.0999653024363,66.6757266843269
01033,AL,56.1177621422914,56.106914018637,42.5405156127581,68.6825341416575
01035,AL,59.5423399106991,59.4279895055071,48.4560163216899,69.7765737347166
01037,AL,60.0546739380732,60.3791075966015,48.8353342455288,69.8850948505933
01039,AL,56.3503515969433,56.209132327207,43.09755098635,69.2387282533982
01041,AL,57.340661071464,57.2366056272665,44.376019175029,69.2687837385138
01043,AL,55.558150302485,55.3386074542454,41.6657983657559,69.1123307507901
01045,AL,55.1879585416806,55.3183382088846,43.8368570709087,66.0690186513486
01047,AL,59.53862643579,59.5143493762899,47.3326316796035,71.154602063329
01049,AL,53.168874323843,53.52778207792,38.8402244763532,66.1716112753987
01051,AL,53.0927512811098,52.8923597491385,40.6033385364332,66.4309483027495
01053,AL,55.6371174883526,55.9700508586767,44.5408238117733,65.9869697127636
01055,AL,53.1625904580799,53.2537628626475,40.0875461557958,66.9727093470234
01057,AL,57.1719818739712,57.0412951293564,43.0848538593173,71.8463060388784
01059,AL,53.6123793694105,53.7054542192824,40.2022118050422,66.2246720066791
01061,AL,55.7760411747417,55.6285042068915,43.1793430158814,69.6495902198202
01063,AL,62.6679898003943,62.7420287038854,49.7512308589434,74.4571366005397
01065,AL,60.2475863517843,60.3628775813603,49.5029188118826,70.4555680367549
01067,AL,58.4446990806542,58.4705556817202,45.7155568313836,69.7459481361811
01069,AL,54.4215692861789,54.3649227609824,41.7702656279728,65.9716492342359
01071,AL,55.6254821457027,55.4166859603379,42.8685191408989,69.6701339792062
01073,AL,55.0081383548749,55.0233950442869,43.8792711918148,64.804330573798
01075,AL,57.7511034812132,58.1472358695108,42.9839107180959,70.7865944244952
01077,AL,52.8831035955119,52.9044632253152,40.7581701144673,66.2539353364228
01079,AL,55.523037281675,56.0751715386369,41.56345350449,67.8338182959142
01081,AL,49.9954794260668,49.7269079210246,38.1699229589069,62.4393502826688
01083,AL,55.5911405623634,55.841127767653,43.9935872819481,67.499878629036
01085,AL,60.1092391209759,60.0938025901863,48.0471803928019,71.8898925933762
01087,AL,57.416845339903,57.5622531364787,46.5030488842337,69.1569602360779
01089,AL,52.7573530495769,52.8816255281352,40.7257561731547,64.0128740056687
01091,AL,58.1634624853264,57.6143765321613,47.3208399498128,71.8861384069216
01093,AL,55.6810548209202,55.575345477647,40.1463662850904,70.8005722256842
01095,AL,53.0344003866511,53.1580237867091,39.1015431658501,65.9821130274382
01097,AL,55.0126716321605,54.9585033428611,43.7879809066636,65.2515018720581
01099,AL,58.0118000673765,58.0983691859496,46.316912348216,68.6145856899557
01101,AL,57.4810844084025,57.4280141136237,45.9959969087694,67.3293986099121
01103,AL,54.9448594810867,55.1715605794787,41.9943326133326,66.5563523858311
01105,AL,59.107213015992,59.0658811400564,48.8323646074179,69.6712265991008
01107,AL,57.2950250614099,57.3283860590476,47.0745469202575,68.5387036748211
01109,AL,51.921708365422,51.5551263514554,42.0515628222083,62.1511042370216
01111,AL,56.9021793476867,57.0070210111036,43.7742241623353,70.0135770431878
01113,AL,57.2095256341077,57.3851459530373,46.6303550451423,68.0625730246038
01115,AL,52.4402178639884,52.4899745114741,39.1649215457216,66.171664817722
01117,AL,51.6659167649952,51.6558354633889,38.6583394572651,64.3098147112257
01119,AL,57.5834607713324,57.2218265194312,47.435784183583,68.8302326594841
01121,AL,57.6545388048701,57.5923268507749,46.2057452812889,69.5968363270072
01123,AL,57.3338304564632,57.2260952746542,45.1448001146353,69.1497260772868
01125,AL,52.5362384774184,52.5145221423933,41.8507481188602,64.5386582079468
01127,AL,56.0296359434948,55.9332525679606,41.2661548517395,70.464970322809
01129,AL,56.6218265404526,56.5004477453431,45.8527336069857,68.2558153332105
01131,AL,60.1368740038851,60.4769318964637,47.7755332929398,71.3504937900445
01133,AL,57.8608413982243,57.9133498869961,42.9381066826896,72.2318823434237
02013,AK,44.1542853541811,44.0262336613263,35.797870568943,53.9468314611387
02016,AK,43.2261078147498,43.1854712339541,32.1006742580532,53.8833553646705
02020,AK,46.1804347373429,46.2506788846698,35.2645951834642,56.7308241977391
02050,AK,47.4763292254756,47.562895741387,34.0307730724955,62.010985580119
02060,AK,44.9981090952474,44.8173403364586,34.4483732062688,55.893330624984
02063,AK,46.6251807894203,46.2842031667544,35.1935100978742,57.8624645779865
02066,AK,51.7241159103365,51.5401029290683,41.4970335044106,61.929931684823
02068,AK,48.3769970152929,47.8388326702753,33.9248058073735,64.3143095868508
02070,AK,47.5370751558897,47.4070451824458,35.6786442219159,60.6144297205503
02090,AK,46.386238215248,46.437442703157,33.461568925882,59.4055323628762
02100,AK,54.1491737947865,54.2609013402029,41.5091575202198,66.6505075533797
02105,AK,51.3818048404453,51.0064629571538,41.042785158091,63.1524197291954
02110,AK,47.2449319648038,47.2239224018302,35.7662583141401,59.5988839737848
02122,AK,49.6965129204084,49.8626847701531,37.0657198021252,62.6650444142956
02130,AK,49.5503647339343,49.5062320160645,38.2665788572316,61.2844673033207
02150,AK,45.348885217135,45.4617682229158,34.6224203754524,55.7225124945173
02158,AK,48.4243321726341,48.0548503710368,32.292246625325,64.5462611689132
02164,AK,42.2120630444787,42.1390687073757,28.5990850221473,56.0424134528297
02170,AK,47.4506776675617,47.7316073915134,34.6509625863107,60.6474794281293
02180,AK,46.5565578819721,46.2452034698538,33.7079297759584,60.5260011847425
02185,AK,47.1707887048532,47.0900793348459,34.7453149752651,59.3520122086427
02188,AK,45.5273144368045,45.1265777141021,32.1587651192992,59.5674274343021
02195,AK,52.5231020196549,52.5056907212268,42.2084807076415,62.6321030217811
02198,AK,51.7387171823414,51.895468100938,40.871202725246,62.2935372292923
02220,AK,46.6651348693793,46.3421899423244,36.2872784540995,58.0486663048764
02230,AK,46.7978001830209,45.8925941493196,34.5272258877173,60.1081675955193
02240,AK,47.9122799992915,47.8126504929396,35.3973236446703,60.1214948575597
02275,AK,55.2486897902287,55.182074951607,44.0337552077848,67.9391620243503
02282,AK,48.0057304262503,47.982336680599,38.8568808238094,58.4315603175937
02290,AK,50.4955747675289,50.2847500276928,38.2770317399653,63.1644790178846
04001,AZ,49.0140161979459,49.0105569366391,36.3159503543413,60.8392608134448
04003,AZ,51.2588318282136,51.5812508640186,40.5347526074207,60.8254977466254
04005,AZ,42.943737756798,42.5975804109801,34.1198205129563,53.3851969988104
04007,AZ,54.8134810129554,54.8419058229111,44.2081191346011,64.6823294297451
04009,AZ,47.3698839164595,47.3890857021871,37.4322247510114,57.3128559150858
04011,AZ,47.3827391829319,47.5029508483314,37.4832604528159,57.4770532367165
04012,AZ,55.8009589228969,56.2576245045341,41.8560286320763,68.5482925335976
04013,AZ,46.8139150638958,46.8199373421269,37.1748076113764,57.6762541265171
04015,AZ,53.8560826432592,54.0422125233884,39.6454074350482,66.0957657324166
04017,AZ,50.1304679397476,49.9095586225982,39.4378892870103,61.4542739102009
04019,AZ,49.0613412366623,49.0350953506737,39.5480240588652,59.2243352259811
04021,AZ,50.5522087702844,50.7158802011622,38.6831080777476,61.0621850618648
04023,AZ,48.2639854677885,48.0828698495076,35.7071645544279,60.5947723136126
04025,AZ,52.1309007630701,52.5005676141868,38.049736064946,64.957868680575
04027,AZ,48.4354612089799,48.0774580274268,36.3358697776375,61.583834443488
05001,AR,57.1280119583213,57.1586552778311,45.4873377358952,69.1863298857776
05003,AR,57.3622911992336,57.0687107384287,46.7164760187243,68.8947843148712
05005,AR,58.6400354875284,58.6967480096257,42.6014712384931,72.5981895524966
05007,AR,47.6452527796467,47.8703537401876,35.916157889429,57.9848109257608
05009,AR,55.2932305091054,55.5324760737922,39.4323502722318,70.1881396614484
05011,AR,55.7409071373285,55.5292401020567,45.9220342686254,65.646814677162
05013,AR,57.0587668464752,57.2241762368986,45.6672165978058,69.2664333978301
05015,AR,56.8329382604873,57.1530457831625,43.5219159674352,67.4157051713757
05017,AR,60.9031057017655,61.1216045972162,51.1409370338497,71.7499934301353
05019,AR,52.129133471719,52.1787791726422,39.4620179012386,64.097194896084
05021,AR,57.0120611113454,57.0451462795834,43.2315320272326,71.8458091317148
05023,AR,56.7446436737144,56.9182970514075,42.4975203793561,70.3746022754042
05025,AR,56.6234865195173,56.5230646258217,43.1431090843279,69.5977805987751
05027,AR,55.0083156429959,55.3178299753047,43.0546274474214,65.4091375494017
05029,AR,57.6166501513664,57.8542868406289,44.6742682712261,70.387765012843
05031,AR,53.1917606903712,52.9334638188152,40.1682144288138,66.3187161213081
05033,AR,54.2906553355236,54.4840930364414,41.0912325545653,67.3833428223743
05035,AR,58.0487930062244,58.1656543035352,45.3440770379034,68.5438067809197
05037,AR,57.481220254969,57.7215111606818,43.9616434814066,70.2659736352297
05039,AR,60.3742719369782,60.4311909479171,48.6756202344409,71.0266118772652
05041,AR,61.0195473682008,61.0390663679195,50.8197696139535,71.5622869340082
05043,AR,57.7518635227206,57.7671630461791,45.9332909496301,69.0199044548603
05045,AR,50.107291141325,49.8651557539556,37.6116169921362,63.8017552946804
05047,AR,56.2302499450421,56.6395550054664,41.8396700198576,70.4061817718847
05049,AR,58.0023691853368,58.1075461852011,43.0594708622585,70.5335627161088
05051,AR,56.9615487769639,57.0289815110998,42.2567572917929,70.4781719311431
05053,AR,53.2617087987448,53.1551115728631,38.8658206895575,67.9944074459337
05055,AR,56.7151891114629,57.0662521511721,40.7504472701468,70.6230555288531
05057,AR,57.2800750557389,57.3637838881749,45.2181593136323,67.8175008577154
05059,AR,55.9655412923059,55.9175515473959,41.5731390688904,68.6016498748663
05061,AR,56.2204530973773,56.1344565691431,44.4451873562823,66.6852908706621
05063,AR,52.1235254316818,52.4179353883835,36.6511767579857,66.2604374883101
05065,AR,58.3466245884318,58.7802565690063,44.1614666056442,70.9117356377333
05067,AR,55.707303543341,55.6516142206033,44.2079776978972,67.7418040521951
05069,AR,61.4040090398839,61.4634561978992,51.0214202249887,71.602603829395
05071,AR,53.9662282592629,53.8907624774623,40.6835992097397,67.2204171657729
