GEOID,NAME,variable,summary_est,estimate,percent
1,United States,nhwhite,331097593,194886464,0.588607311319234
1,United States,nhblk,331097593,40146392,0.121252442931532
1,United States,nhother,331097593,15435429,0.0466189707395427
1,United States,nhasn,331097593,18873442,0.0570026554074043
1,United States,hisp,331097593,61755866,0.186518619602287
