GEOID,NAME,age,estimate,summary_est,percent
1,United States,18-19,9043317,257883888,0.0350673982393192
1,United States,20-44,110438091,257883888,0.428247347503928
1,United States,45-64,83664832,257883888,0.324428302399412
1,United States,65plus,54737648,257883888,0.212256951857341
