ethnicity,mean,median,lower,upper
asian,0.805498999892771,0.80538950525488,0.791319400700056,0.820858957468987
black,0.783621690063551,0.783583037703913,0.774331817883686,0.792953839464671
hispanic,0.795419310071837,0.795455683339644,0.781297234385207,0.808416908967563
other,0.775281380362534,0.775144547929016,0.765779345111797,0.785114130877873
white,0.793558649302693,0.793643572390272,0.788010619810153,0.79895611893457
