FIPS,state,mean,median,lower,upper
20007,KS,0.372894757317395,0.368874019447509,0.234307471704656,0.533102186063181
20009,KS,0.375400190891037,0.373132153698197,0.246331090414957,0.52561465560655
20011,KS,0.371062786604639,0.369992293812641,0.230497567531875,0.507640260527672
20013,KS,0.367194300437006,0.367671446356133,0.239854503625804,0.507305231291914
20015,KS,0.357169070458126,0.353127403756997,0.208763114847979,0.510630670445424
20017,KS,0.353901740738341,0.349404612088986,0.208605897273235,0.521987707704958
20019,KS,0.384605249172851,0.385450442105193,0.230749834541566,0.547376546201015
20021,KS,0.350301435467411,0.342730551294182,0.226255966193117,0.495214983393805
20023,KS,0.36965665040287,0.368333414529741,0.221293919142453,0.528340167227606
20025,KS,0.348740775408675,0.345456562915714,0.209425906211489,0.504422563866942
20027,KS,0.359069693945289,0.354805365393482,0.20802134233348,0.537276917112542
20029,KS,0.361528884220668,0.366329444433947,0.215050328584956,0.507315019170152
20031,KS,0.377822523467791,0.372421637086286,0.234157045047288,0.527832667495862
20033,KS,0.368919606754046,0.370334231564207,0.210019322723539,0.54842328289809
20035,KS,0.373547396485805,0.370785341724633,0.246890971526863,0.530517472801954
20037,KS,0.357601180906782,0.353241595388224,0.221658092855661,0.514423595296486
20039,KS,0.372874624446129,0.36572592297631,0.214504065575222,0.526768550390841
20041,KS,0.365978970760956,0.370201274715611,0.224691389352645,0.509421215647675
20043,KS,0.356916353335341,0.359041999911723,0.226905647930776,0.49061065434023
20045,KS,0.354232962762632,0.349562044846044,0.235621792377829,0.486330351078297
20047,KS,0.38153783259479,0.377399783551211,0.24716638385622,0.517397699535001
20049,KS,0.372237826800609,0.369246104981813,0.225194130457149,0.528145603028804
20051,KS,0.354497634849664,0.349750830763033,0.215144266717451,0.513196835773051
20053,KS,0.366408560653179,0.368723171395031,0.224180267202919,0.526388034319082
20055,KS,0.39769931210221,0.393667404489998,0.2946199567385,0.519770026350207
20057,KS,0.384110767459025,0.383908658692699,0.26106959980117,0.502629185898239
20059,KS,0.359635046973244,0.356449656851737,0.207081963148332,0.516542424520605
20061,KS,0.332286628553101,0.326391311836137,0.240752915776419,0.450278279845518
20063,KS,0.369557975228653,0.374340351764101,0.210810467597572,0.539629847276216
20065,KS,0.370680854366369,0.370876278535713,0.225521508368285,0.522939065439577
20067,KS,0.413347108803615,0.413795289553557,0.286702789958585,0.53622420626579
20069,KS,0.389218379571937,0.382434332905215,0.25875998998747,0.547233472958703
20071,KS,0.365153660224683,0.363514001343334,0.228396627727086,0.505852169122556
20073,KS,0.368141348038722,0.366644458624959,0.211530516004036,0.537459965994235
20075,KS,0.368205770613298,0.369959400114735,0.234462767781753,0.503889279876783
20077,KS,0.378540938880858,0.379340485827139,0.232225513888517,0.540316799350332
20079,KS,0.382429411654957,0.380575508173658,0.255194298076688,0.527870139267425
20081,KS,0.40072380070258,0.398693447578785,0.285195505748262,0.525640209065608
20083,KS,0.365796326343622,0.367444335409631,0.210191715138804,0.530105879408193
20085,KS,0.362156295501024,0.363328261408538,0.223212470019499,0.525567063477883
20087,KS,0.35987710959737,0.355389039017349,0.231132472479022,0.515108541232539
20089,KS,0.353651576247889,0.350652710874225,0.197903875681479,0.519295730323766
20091,KS,0.377891995964582,0.375035561608889,0.24533316275373,0.514891512315333
20093,KS,0.39537053717492,0.393438705188079,0.279166059972127,0.52459822967123
20095,KS,0.369122999226122,0.365505521639549,0.224146569056436,0.539981905058036
20097,KS,0.387444277150467,0.384854116937842,0.251834511967071,0.53708091721615
20099,KS,0.35554508224312,0.356045689981365,0.223290151683231,0.495526716171224
20101,KS,0.347861058191723,0.348135360317293,0.196376774605691,0.502700841679653
20103,KS,0.361104106037574,0.360754192003972,0.236469331688795,0.497089477729678
20105,KS,0.356781596770784,0.352218394968694,0.210915346159626,0.504261217587232
20107,KS,0.367838617122421,0.369447111590668,0.216303484451736,0.538927398096511
20109,KS,0.365457257504677,0.367851848327771,0.220123030144566,0.518706393367383
20111,KS,0.365668274327818,0.364388151360446,0.248832921563734,0.508215873376926
20113,KS,0.358305026903654,0.35618664680049,0.230756338664231,0.50609799803833
20115,KS,0.363507633009535,0.365164984022642,0.20909406636834,0.528736380478918
20117,KS,0.355521315892444,0.353238958386368,0.199047963729565,0.519742515658684
20119,KS,0.36605967359886,0.364417685617021,0.237534186429664,0.511681099410403
20121,KS,0.363360605697301,0.368545947405055,0.216400311489398,0.505911191622009
20123,KS,0.356045915614734,0.351027643966002,0.207483875795238,0.546240437295643
20125,KS,0.365150324008063,0.364442427938156,0.233876003196435,0.500902090855735
20127,KS,0.36289122869313,0.359994360670362,0.211969093005783,0.525907547275605
20129,KS,0.382528943349919,0.381143088077017,0.253210012346397,0.525398741121904
20131,KS,0.359603634219671,0.358297225427545,0.219188355528919,0.522157029726791
20133,KS,0.368759912577965,0.363204998567894,0.233304664685191,0.522851780048155
20135,KS,0.356281532866242,0.349663493184461,0.207129989692441,0.526058378691624
20137,KS,0.349079061094973,0.34833024940867,0.216266186408265,0.507509586182521
20139,KS,0.367614870244418,0.367057700638605,0.223201577729533,0.522914094999062
20141,KS,0.355088590199892,0.352008982688517,0.218426646414405,0.513243257981377
20143,KS,0.368565254521942,0.367779590181913,0.218376044421527,0.51821712417059
20145,KS,0.352510668069682,0.352479815352484,0.221387011333351,0.506369533526306
20147,KS,0.371718897697155,0.370493461059378,0.21653335900009,0.527822132801589
20149,KS,0.350984628106759,0.349180120412495,0.224740078936625,0.510067978612332
20151,KS,0.369340624705494,0.366320272572245,0.231117961246931,0.533595462977643
20153,KS,0.366937331068544,0.369150314965478,0.213988011324112,0.538135908855522
20155,KS,0.375395035111779,0.369540571925655,0.246981639283371,0.529986624774136
20157,KS,0.347741562250005,0.344497063731711,0.190302323010177,0.520027480645354
20159,KS,0.368850769416504,0.364728958563841,0.231541104377028,0.505615377595259
20161,KS,0.3422602058397,0.33747423914079,0.228319635712096,0.481561737466228
20163,KS,0.35349613262282,0.345025404948449,0.205244602380356,0.525616128533071
20165,KS,0.368720822478099,0.364531301576845,0.214931315982799,0.511566806480868
20167,KS,0.368870552046914,0.370264671594086,0.213858632666864,0.523399081891856
20169,KS,0.366389428168518,0.362418870061434,0.243064314058104,0.506277134869319
20171,KS,0.369026257472818,0.367115071301763,0.223587060939425,0.522864062109062
