state,mean,median,lower,upper
AL,0.385706837333581,0.385111062324613,0.358278390220103,0.418094059250458
AK,0.36015814492411,0.359825584026675,0.308922080146566,0.41609725577997
AZ,0.393654972726288,0.392757859711031,0.32397256691156,0.467357192343542
AR,0.386827680706344,0.386465774229751,0.356461236789324,0.420400096209036
CA,0.381688454647063,0.380626095580243,0.350564186774473,0.417706333865779
CO,0.373232359037871,0.373847143378777,0.33207014171755,0.4125345682008
CT,0.410399800563214,0.409728678757374,0.359237016418097,0.468566730846043
DE,0.399380418660538,0.399329996493235,0.31897450311358,0.47347755456603
DC,0.371935819103085,0.370978506650902,0.27902978091885,0.480723408623558
FL,0.416697486531253,0.416796346996086,0.387647910590764,0.445141333428927
GA,0.375958976935731,0.375841619425242,0.351559390830459,0.398904959693453
HI,0.388861252071238,0.386824777783107,0.315252819157531,0.470724803479715
ID,0.355721224371268,0.35503315248141,0.309096058778052,0.409900904027642
IL,0.39007821979005,0.3893867183251,0.346101926592682,0.435837083911968
IN,0.391050062360551,0.389858772140833,0.362697146553509,0.422248403909992
IA,0.35544883595762,0.356245438293433,0.322305883558846,0.386214745318893
KS,0.375735804607246,0.375284315043268,0.336251883183507,0.420337775227903
KY,0.375621016146114,0.375872011386257,0.344992893113714,0.409274042740596
LA,0.385408644091135,0.384885840510315,0.353974657163271,0.417204368488699
ME,0.381292057662618,0.380087944764892,0.326730149479548,0.440607640673078
MD,0.392741897495861,0.392337391522697,0.353414962703436,0.431189218271019
MA,0.405037455635788,0.405749154562766,0.361662878482292,0.448470381794912
MI,0.385507899058223,0.384979536660197,0.34989365883578,0.421621149044438
MN,0.360503257814453,0.360162039197252,0.319842037353885,0.401714538591944
MS,0.376486419881906,0.376704434367046,0.348356434899901,0.402511369616503
MO,0.372361359923877,0.370523609617472,0.341534927433896,0.410013530631337
MT,0.34405590438838,0.343649246932231,0.3024238482728,0.387129334176054
NE,0.360796486504614,0.359648411788595,0.316560189112232,0.406575744799987
NV,0.376572112994249,0.375928968112916,0.306648453616914,0.45503160782932
NH,0.385039258383937,0.383112125917277,0.321197994604421,0.458578353815642
NJ,0.423716486884875,0.424272482367799,0.386515205432965,0.458862238658017
NM,0.386921145797674,0.386949042149145,0.343338264830686,0.43764075014009
NY,0.402027235479671,0.401830319106774,0.370756519132179,0.438853934259976
NC,0.372341330836788,0.372384984588248,0.347954147869127,0.396962473592053
ND,0.360246331506399,0.358197714905971,0.311911362213941,0.410650718955071
OH,0.378205758121683,0.376670009153876,0.349266174512477,0.41200141347148
OK,0.380285799961229,0.379660445726493,0.346486691323295,0.421353809421426
OR,0.35457711188616,0.355073104021988,0.310179885567353,0.396357966127482
PA,0.396782576271778,0.396215837263073,0.367301730045259,0.430202741730993
RI,0.400642697933225,0.399059838982838,0.325345566281426,0.485654622758351
SC,0.373620581456776,0.37358199321235,0.346295654749439,0.407359249243617
SD,0.363841474983491,0.36277549672688,0.323646412789933,0.405279384621368
TN,0.380571629087782,0.380549504721371,0.352620348923965,0.409844795152936
TX,0.398736638447972,0.39916943379824,0.37260227424614,0.423242849722574
UT,0.361093497185942,0.357837879937539,0.30179710646297,0.427743784379648
VT,0.378123638272938,0.376230407276478,0.326214530883647,0.435534241286428
VA,0.386459864904123,0.387721347814595,0.361510531371635,0.411110907711814
WA,0.354588547494717,0.354157876639933,0.312962311082685,0.398132796771146
WV,0.383518489102174,0.38353085269778,0.346131990982019,0.418331561807706
WI,0.355319713510058,0.35505184949169,0.323099458323261,0.386981096699945
WY,0.354074953640261,0.354142914241617,0.308658269313521,0.400970166711598
