ethnicity,mean,median,lower,upper
asian,41.0476266343633,41.0548225085269,38.859243082879,43.1454032036731
black,55.9685511609507,55.9971430335828,54.6253183860219,57.3382476004386
hispanic,43.3919966076422,43.3189603760555,41.2844068651227,45.7045545714092
other,46.9726769941766,46.9673732376811,45.661512899271,48.2696931074612
white,51.8695711545065,51.8614813486017,51.0406411230207,52.6900122305044
