FIPS,state,mean,median,lower,upper
01001,AL,45.5715160963199,45.3945515513829,33.3918544119831,59.1357425686017
01003,AL,46.6799141330929,46.7491052061373,32.5045715704938,59.9862321673033
01005,AL,49.5823733903914,49.5613060514654,38.9520552575884,60.3857511585462
01007,AL,46.2275821294723,46.0517891098073,34.8253850516429,58.6403214657087
01009,AL,45.3584684678645,45.2240593200729,31.0197383103942,60.4484963326608
01011,AL,49.7811415517437,49.8464854478218,38.9257900376166,61.6786633139222
01013,AL,49.3158369442944,49.4623120242219,38.3808732256038,60.3189635999517
01015,AL,45.9943900951959,46.3958440239729,33.1729162492694,58.2593086250255
01017,AL,49.9201570481654,49.5412810288309,37.5309236316577,61.5228394607098
01019,AL,50.2635038638609,50.4790962488283,36.8761462775056,65.9297186711256
01021,AL,45.0066861168217,45.1054987519387,31.5079268559015,57.5568119930487
01023,AL,50.9015489481081,50.8619506467836,40.073388551583,61.167418444422
01025,AL,49.409100414373,49.2443543911872,38.1890934691249,61.2865482281989
01027,AL,48.3388869747563,48.3558751721825,35.6846907781314,61.3941395128984
01029,AL,48.020419611273,47.8659888141354,33.633753356645,63.7068537860903
01031,AL,45.7919637792442,45.5431844639282,35.0099360465842,58.0507213170295
01033,AL,46.9243124021305,46.8657764653657,34.5232412949535,59.4000862529846
01035,AL,50.775472623734,50.6902357494542,40.3441007080839,61.1903178961641
01037,AL,51.3858086773682,51.6787837740632,38.5205739411723,63.0764758720985
01039,AL,47.7895643948664,47.7808772135353,35.5535900293186,59.0620125199072
01041,AL,49.1871360556201,49.4972423183219,37.5013514831629,60.6110600287759
01043,AL,46.384860540136,45.9092900901306,30.5046204121579,62.1352109492462
01045,AL,45.7527173404771,45.6278098846539,33.4330999883181,57.3038513074538
01047,AL,50.9412505280087,50.8930841453678,39.3871404721059,61.4874170902132
01049,AL,46.1958245137606,45.9375321587003,31.9512851033016,60.1803738748459
01051,AL,44.7153533968111,44.5007605549762,32.7900228036128,57.0194375531346
01053,AL,47.8528832861767,47.6097341428745,36.8214598760998,60.017787160583
01055,AL,46.8144181409086,46.8964579042446,32.6068674690876,60.594758525929
01057,AL,47.5508225909256,47.5124789454445,34.7831158946206,61.3765811021662
01059,AL,46.4615813661572,46.5123500409266,32.8441020074454,59.3043925279927
01061,AL,47.8754708215068,47.4385081498351,34.333417930588,60.2313293817433
01063,AL,52.8872122066597,52.6898163118474,39.8465903278638,65.7813397396278
01065,AL,50.8392420821468,50.6744241558462,40.9390489467099,61.9070293501545
01067,AL,48.4238391335566,48.4438475881666,36.5913332438318,60.7266543025351
01069,AL,45.650821462666,45.7478724937073,34.2482815334738,57.1091221088143
01071,AL,46.9323163403394,46.8232334248873,32.2884088998117,62.0353178341374
01073,AL,46.0108211440605,46.0561252500594,35.9960887814229,56.6591178154184
01075,AL,49.4270289316646,49.4490555432774,36.1319516627894,63.1645785573364
01077,AL,45.9830850607782,45.9093602161211,33.6197069304223,58.9740434797578
01079,AL,48.0496761984858,47.8710184312172,35.3273696815346,60.7822353115133
01081,AL,42.0311734270215,41.9436951860413,30.8307222063856,54.4228470901673
01083,AL,44.2888870801275,44.1041163171261,31.1637616359578,56.0853840494669
01085,AL,50.4849025481869,49.9402086677107,39.1695804756572,62.1336528513658
01087,AL,48.3950094409568,48.4032501681715,36.501863318366,59.5400034201225
01089,AL,43.8698899090935,43.6671837062013,32.8144894099023,54.9532822574273
01091,AL,50.5901920850567,50.610844085517,40.3310821889953,60.9699663505548
01093,AL,47.7062519460215,47.8243491418928,33.6613910149173,62.3117872357328
01095,AL,44.4141562805311,44.2037881284524,31.4491110589815,57.8331599262982
01097,AL,46.5548313621383,46.7455784630419,35.8667776721499,57.3224580627504
01099,AL,48.8636081389067,48.747760197261,38.5275005826864,60.0372257946062
01101,AL,46.8264519586169,46.5091251620377,35.4671800570053,58.441348347192
01103,AL,45.6635935674304,45.87848460929,32.6937215230459,58.9517799801362
01105,AL,49.2067079412934,48.7923450470762,39.516630125682,60.3867048727494
01107,AL,48.6643476051116,48.547456852336,38.111234421065,59.5538591518261
01109,AL,45.2149680333853,44.8224761503474,35.8539150753452,55.9735253737377
01111,AL,48.4705619726054,48.753818377869,36.0946009006277,60.4386907053002
01113,AL,45.6914455056547,45.5642817179207,35.9438002381866,56.7422964485042
01115,AL,43.9743655432673,44.1498067608535,30.8205262055962,57.7026930338386
01117,AL,43.1949449335552,43.0820619166469,31.6438258155769,57.0318918736725
01119,AL,48.5399431075384,48.401022172741,37.6533829836653,60.0292095193034
01121,AL,47.1426526136677,47.2029737024604,35.7283175433967,58.5937186664388
01123,AL,48.2161927587419,48.2878864545205,36.3579107837379,59.8767647923969
01125,AL,43.2051984723568,43.1447288101303,32.8568067796135,54.2239181221465
01127,AL,47.5132222344922,47.4232518622177,33.2516455676672,61.8426368218433
01129,AL,47.8426165723678,47.768492571811,37.8330746707769,57.5392193202823
01131,AL,50.6662488492852,50.3302650960682,39.1605223883919,62.8606880207101
01133,AL,49.2638248244371,49.064177375286,34.3258024364961,63.0856088349489
02013,AK,36.6637959150907,36.473287030137,27.5771512699541,46.8723003263158
02016,AK,35.3651418326219,34.8738979825882,26.1064711614874,46.5541323032147
02020,AK,39.1706442231803,39.0727881335345,29.1119319549042,49.2245470607408
02050,AK,37.8341265001307,37.9372987917488,25.2598414261834,52.3923205864333
02060,AK,37.3436302040262,36.7807578708461,28.541908136275,50.0210873071686
02063,AK,38.7856156116135,38.2239609238493,27.4930313403102,51.8971168946218
02066,AK,43.1959416786081,43.0863079427022,32.3709025064423,54.3462727879144
02068,AK,40.520716341814,39.6515750079264,27.5797176553823,57.828082867657
02070,AK,39.3790941358244,38.9675259427701,27.611520953905,53.098463290346
02090,AK,38.1715660703942,38.1636650688522,27.5879748054427,50.0047175458672
02100,AK,46.8488333858289,47.0702217412357,34.6562053950291,60.3418029417656
02105,AK,43.2272123525831,42.9550290478825,32.3364839491947,55.507284022265
02110,AK,39.3495597598844,39.0997428947272,29.4196862656664,51.1550965542804
02122,AK,41.5664748911276,41.7574096924164,28.4221590315793,54.3793208903311
02130,AK,40.9949393896426,40.7782751419071,29.3027398865466,53.0632165838226
02150,AK,37.0211681875205,36.873897826991,28.1097414134549,46.5375338904687
