age_group,mean,median,lower,upper
18-19,0.691292182677524,0.691336374717349,0.648333522415518,0.733560952928426
20-44,0.500298494380738,0.500112310657931,0.485999161402885,0.515899009614811
45-64,0.506759800981189,0.50681058012877,0.493161069985907,0.520407472485911
65plus,0.577567819159834,0.577738927798947,0.561552748085019,0.590849988616371
