age_group,mean,median,lower,upper
18-19,0.821503739935571,0.821647603378516,0.807327065891047,0.835566985819215
20-44,0.679419320147443,0.679240001399099,0.668155752630907,0.690695936251082
45-64,0.621702521733135,0.621747994117323,0.611464765169909,0.632920495361645
65plus,0.703874191653212,0.703842555351109,0.693846583215027,0.714631027572299
