ethnicity,mean,median,lower,upper
asian,0.504020764429676,0.503991912058764,0.481034741142967,0.528838772369585
black,0.562779146458981,0.562651890204663,0.54916302370097,0.577374629088121
hispanic,0.497299678197093,0.497341007133058,0.473325701594967,0.519279206035519
other,0.501360789676447,0.501482706157903,0.487621402405364,0.513594103245049
white,0.54870992649102,0.548702838119929,0.539299697157849,0.557146582863907
