state,mean,median,lower,upper
AL,0.571325267783371,0.571055501597977,0.546681680696195,0.598329003317771
AK,0.505686967886256,0.50667724943052,0.445819952964001,0.567103827851614
AZ,0.532370375931782,0.533230043360177,0.460601623458229,0.60195789567323
AR,0.571555018056474,0.571610579828683,0.546427300806593,0.597198420185459
CA,0.525673184142014,0.525045935051142,0.49053992670711,0.562283145691319
CO,0.508920343755312,0.508337064900238,0.472430651385421,0.54508184688231
CT,0.555099298754518,0.555990830082887,0.503938019758231,0.605609882335179
DE,0.57123190742607,0.572736478834443,0.49980801708423,0.636045311597016
DC,0.538061388625439,0.539384134079243,0.431730835825045,0.645618442242426
FL,0.561317383727871,0.561574661502287,0.535140772676663,0.586996479847705
GA,0.538134528099517,0.53791721736182,0.518382377460814,0.558764005844139
HI,0.546719514857163,0.54792960136266,0.473181910025306,0.623136524421647
ID,0.522527703941704,0.522777399821004,0.474005588881036,0.569330854612719
IL,0.535316081121048,0.535987874115473,0.488921712667562,0.574067441001367
IN,0.553365328129997,0.553738466094823,0.527194990728152,0.581790400440888
IA,0.523619715961248,0.523851045691654,0.49265377637063,0.556184655202298
KS,0.536659305000322,0.535417276609563,0.501726791844944,0.574014830625374
KY,0.585313029180706,0.58574311355482,0.55446596054387,0.614042510355249
LA,0.575104634669615,0.575202843935737,0.547271252483849,0.605591311612856
ME,0.546110788902104,0.544621759208296,0.494927942862336,0.602167716995654
MD,0.556861792025869,0.557065990594253,0.518988336897449,0.591004082233318
MA,0.544830603549522,0.543737955899213,0.501848273101061,0.587090266953728
MI,0.541269339917471,0.541452413972689,0.50758243531645,0.573829979665637
MN,0.516729502876923,0.516648597498276,0.476430714363836,0.556136659407163
MS,0.581854212258825,0.582091751679484,0.557785022380097,0.606119097663995
MO,0.554038034251807,0.554494620749801,0.522268225438175,0.584423242616587
MT,0.533436036785904,0.53342654794372,0.487856621521504,0.579740605412443
NE,0.538139754810412,0.539864841811442,0.488847761787665,0.585505856403978
NV,0.538777193163021,0.538785169178808,0.465490921389503,0.608556887370243
NH,0.540747536232259,0.538663050537912,0.47778269850279,0.610386000863685
NJ,0.5513893063028,0.551666954627981,0.521140568754355,0.584782483043949
NM,0.535342002595691,0.534521780490054,0.494107442602296,0.577997919695839
NY,0.547118423333504,0.547691421333848,0.518242519048116,0.575301797082187
NC,0.561470447185209,0.561892192921162,0.537569249878106,0.582650336662866
ND,0.511741588384351,0.510672872457206,0.464095662049752,0.559305805249756
OH,0.551162101433429,0.55091329766779,0.524898196039569,0.576800722371161
OK,0.555080798804933,0.555316981528252,0.523213715839958,0.587397716166826
OR,0.539982876133763,0.540259660609058,0.49649848664606,0.582227595523533
PA,0.546694478927938,0.546385326938554,0.520177995529517,0.576711408964906
RI,0.560294020860874,0.560790969151755,0.48029721431071,0.64178118907454
SC,0.563438076895553,0.563268738995255,0.53624812343552,0.590347484876522
SD,0.5070724481727,0.506740052206752,0.464393798352125,0.550438653392228
TN,0.568591433445587,0.567921083323482,0.538863806396925,0.597482698598158
TX,0.52095069272518,0.521566986536709,0.495153454483267,0.543237232945673
UT,0.497324587392264,0.496575924267367,0.437202529507041,0.553810566404079
VT,0.551892556752907,0.552477704511813,0.491032810754977,0.610470582943531
VA,0.540801474519304,0.541330814289923,0.519090653052623,0.562649096456182
WA,0.528812369318861,0.528437935127127,0.485889818095029,0.574017879070332
WV,0.577250020673938,0.576753773187395,0.547343842890309,0.608508727726516
WI,0.535002978554608,0.534908263453246,0.504245310943628,0.567468093989529
WY,0.522034581205077,0.521754856789667,0.472416399286562,0.566552486522484
