state,mean,median,lower,upper
AL,0.399660238891377,0.400141168747958,0.370605781002028,0.429884483871162
AK,0.375031802810344,0.374060621597727,0.322825686920702,0.435428701186826
AZ,0.427715786842771,0.425367278940001,0.359972131401388,0.508904295429616
AR,0.388747994080327,0.388601578628704,0.360298705162335,0.415584571433178
CA,0.406122159723278,0.405967441540917,0.370466236429356,0.438828826818989
CO,0.390229496862638,0.391096690955688,0.352755807585337,0.427628388285696
CT,0.43058706540098,0.4316853456826,0.376413717944619,0.480702864697943
DE,0.407021286742965,0.404213253679921,0.327318256665211,0.481498796531908
DC,0.390997423492018,0.391584801900293,0.2884657073166,0.504260556668338
FL,0.439925974338567,0.440735647525832,0.412144863722077,0.470130548703835
GA,0.388421251669241,0.388297338013126,0.365991956352959,0.409717616445057
HI,0.409779468963695,0.407384947260724,0.333651349416184,0.497074229594136
ID,0.376233439406997,0.375828946273808,0.324642116986598,0.429041888909906
IL,0.409360001625774,0.408773846375915,0.365029394273791,0.459702621144409
IN,0.399246366228578,0.399016530598195,0.371317420439188,0.42800093137107
IA,0.374219959046374,0.374075195111404,0.34248388003674,0.408163750868748
KS,0.379208505030249,0.377579433887509,0.34152645191818,0.422014912341256
KY,0.390786084048825,0.39072267764356,0.362514306292963,0.41985389980752
LA,0.399663420804372,0.399451830231346,0.374245476744616,0.426346487024076
ME,0.398856286201598,0.396814792798313,0.347286844173267,0.458516014488282
MD,0.417232551321778,0.416402743270764,0.377254358188623,0.456853851487993
MA,0.425625103360066,0.426096438026889,0.381175169207833,0.470231886257957
MI,0.39439625186119,0.395355332093709,0.359498077596861,0.427377942391479
MN,0.378258641026201,0.375962432570603,0.340633587696604,0.416582975317163
MS,0.387650194276609,0.387158466768359,0.365338166019141,0.413569950274203
MO,0.373278321213525,0.373603320859866,0.342087079079218,0.406198236071261
MT,0.357052695326696,0.355990709048763,0.314407304457722,0.403387126307508
NE,0.3886106956104,0.387540191940889,0.344502259593619,0.441333221881762
NV,0.397900121604144,0.394725940669087,0.328798252389573,0.479776244479864
NH,0.406800516409411,0.406085494593303,0.346253745464505,0.467464068444457
NJ,0.454157536080904,0.454336932751593,0.418913488630488,0.487534992260229
NM,0.406810378900108,0.406443957546234,0.359678180338691,0.453428970641832
NY,0.429339960175719,0.429923434447255,0.397592109793665,0.460254308923227
NC,0.39839141695956,0.398027754486018,0.374807958252045,0.42269871306939
ND,0.380497421961612,0.378638192947959,0.333919060609334,0.434277140623139
OH,0.393908653277154,0.393528611478977,0.364782170824074,0.421610864761859
OK,0.383492246318285,0.382892555876672,0.350891444676359,0.417152984419614
OR,0.366613670847993,0.366445427631995,0.32666462172354,0.406561163516773
PA,0.416636455842399,0.416272159309053,0.3807134342656,0.448681915216686
RI,0.413814871464451,0.413557841339735,0.338874057806267,0.493662041689871
SC,0.386324171817719,0.385429579762366,0.355798490043408,0.418009764869152
SD,0.370826808100144,0.370815715452422,0.328346280009705,0.41580332761768
TN,0.405703496986987,0.40432992705058,0.37961341420098,0.433891763315047
TX,0.418251878953923,0.417636485978859,0.394031945269595,0.442374163259968
UT,0.380755499221074,0.378229211281333,0.324975119708934,0.445778447332133
VT,0.396649440007826,0.395455112195019,0.3438847841086,0.455515792691347
VA,0.409646994485843,0.409063793925076,0.385081683631856,0.434053251346569
WA,0.383039789456378,0.382389059101637,0.3435479339924,0.425746557531484
WV,0.396336947476011,0.396561670488756,0.363281093444113,0.428810608700918
WI,0.380243442178651,0.38008648237257,0.342697238042949,0.415336594068269
WY,0.364629617368437,0.365814110981898,0.320050831129904,0.406888908503215
