ethnicity,mean,median,lower,upper
asian,0.582670434519771,0.583640039306209,0.553714862584265,0.6120759622691
black,0.467286194648227,0.46720623111949,0.45050128468971,0.485250648480441
hispanic,0.57759338087371,0.577501838911488,0.55113055469452,0.60501557487589
other,0.527253962150501,0.527506071146352,0.508315538913963,0.546295637477355
white,0.529594101956604,0.529834779532559,0.51787039027809,0.541579900032472
