ethnicity,mean,median,lower,upper
asian,0.744453063349959,0.744422525953433,0.727830101473017,0.762082313620119
black,0.604751060085203,0.605017940692162,0.589681080386915,0.618189043719381
hispanic,0.725837484019865,0.725641140978907,0.708593012013268,0.743413181808203
other,0.66533229219299,0.664951913628087,0.65250152417611,0.676578182656927
white,0.661389335368947,0.661594099991954,0.653125240295302,0.669242211139569
