ethnicity,mean,median,lower,upper
asian,0.475631688658409,0.475559938536582,0.450679695329494,0.502155197689258
black,0.344603859297029,0.344576569747628,0.330842723680505,0.35945742154909
hispanic,0.447947092502116,0.447170953758547,0.426446523120281,0.473931358679559
other,0.394500809739576,0.394638775687112,0.379612934091741,0.408936388645976
white,0.405704312604495,0.405918785822688,0.396446533357855,0.415167091119797
