age_group,mean,median,lower,upper
18-19,0.527607312154639,0.527596226361825,0.508959055007175,0.546836531340523
20-44,0.509611201072119,0.509373545978233,0.498613578358302,0.520863458390451
45-64,0.635461949651745,0.635434800230499,0.626012114095286,0.646019117814703
65plus,0.767712227081157,0.767620061532087,0.758546364400083,0.777419623082743
