age_group,mean,median,lower,upper
18-19,0.694346500884049,0.694470934212247,0.673856019314929,0.714822648639028
20-44,0.521593226452439,0.521904135872825,0.506151995100831,0.533680671213164
45-64,0.519017118717672,0.518991146241978,0.50620713109684,0.531346820880998
65plus,0.606635870039686,0.606744570276182,0.593857194691544,0.618374969326407
