age_group,gender,mean,median,lower,upper
18-19,female,22.306032849104,22.2785682344591,20.7862287291239,23.8059379843719
18-19,male,25.7774324884814,25.7880103301606,24.2368505101906,27.7010557190035
20-44,female,37.1036800246525,37.1276774271122,35.6262318729023,38.7186855825113
20-44,male,41.5295387265865,41.5385136692287,39.9052887698884,43.0969520925424
45-64,female,58.3946194710939,58.4343976882388,56.8785004664878,59.9943813092149
45-64,male,63.0068036104172,63.0012461645662,61.3674822314457,64.7323466265568
65plus,female,66.3694547065682,66.4053587786188,64.7244464975244,68.048629689255
65plus,male,70.7015244275889,70.6891542775738,69.1891237136307,72.3003531395814
