ethnicity,mean,median,lower,upper
asian,0.680209785958835,0.680099430664016,0.652951793468173,0.705609861893194
black,0.694270542615569,0.694355951348157,0.678305331244736,0.709257052366452
hispanic,0.660037508746203,0.660449499908936,0.638818399154941,0.680784832795409
other,0.646101227240021,0.64618797902293,0.629998975039246,0.660584525844134
white,0.694989101747687,0.69477393534833,0.68602181213832,0.703803029430104
