age_group,mean,median,lower,upper
18-19,0.759759039824045,0.759638795311086,0.745669041516229,0.775540435521659
20-44,0.727254735883478,0.727176710602884,0.718622696127327,0.736773379890944
45-64,0.791415981263522,0.791538683596328,0.783796446124836,0.79862509236927
65plus,0.879630329297778,0.87949720177591,0.873724527879994,0.88554279514857
