FIPS,state,mean,median,lower,upper
01001,AL,0.635695415325155,0.638365214773865,0.525130250652803,0.72976050541455
01003,AL,0.656512727210799,0.659076878775724,0.530910735409786,0.769285700470552
01005,AL,0.671218806134513,0.674551634109378,0.574383158646532,0.749758510941705
01007,AL,0.644799431401125,0.647026915456807,0.530508026351121,0.741104568970152
01009,AL,0.633811982559034,0.637411016068437,0.50374154652976,0.737152417164132
01011,AL,0.665479738569294,0.666523543667026,0.554431651891156,0.763002523074311
01013,AL,0.664580692116382,0.668642443153397,0.560120672116543,0.755160363021658
01015,AL,0.650120914910971,0.652423894049051,0.546231265160665,0.742498747331564
01017,AL,0.667745369692183,0.669274486841442,0.569155169742932,0.757030567919519
01019,AL,0.657651799270764,0.65963933442341,0.523697229189502,0.770268104975933
01021,AL,0.631335265412925,0.632733239200422,0.508326384552133,0.746547240590289
01023,AL,0.680047683496331,0.682596690762252,0.576506161735331,0.768175478717645
01025,AL,0.67389996199098,0.675921860684482,0.558277490593648,0.763245117641302
01027,AL,0.664346474347712,0.668454183460262,0.547439746199277,0.769031972233712
01029,AL,0.647487276939356,0.651479957834164,0.504510788330778,0.771574795466793
01031,AL,0.644688583891164,0.644643953758925,0.542065031002206,0.749555913799025
01033,AL,0.654164571409285,0.655443286224276,0.534821017689445,0.752685131527084
01035,AL,0.673760791776005,0.675569992867624,0.580192594904462,0.756340577759566
01037,AL,0.678913911962757,0.682417550977228,0.572800682451411,0.765417350918159
01039,AL,0.66455578183436,0.668047843414793,0.541833479282035,0.761657631794459
01041,AL,0.663546954539014,0.666744537994293,0.554632420346271,0.756253450042741
01043,AL,0.640658195676414,0.638076995849337,0.509049795506585,0.759046439187469
01045,AL,0.639615460914933,0.638555873487244,0.5416009045098,0.739589186353353
01047,AL,0.677082220250416,0.679333906418595,0.565006599130432,0.77215447917588
01049,AL,0.644632230008385,0.64713600249051,0.514516527917931,0.76312944890335
01051,AL,0.631485431178631,0.636166426730056,0.517184467990217,0.733304509667249
01053,AL,0.658813895920511,0.658426210899747,0.56093023526388,0.737746362776368
01055,AL,0.64923497992547,0.651314201198118,0.526788477127058,0.750567904918405
01057,AL,0.662103967373983,0.667060572307975,0.542497797955216,0.774880306275869
01059,AL,0.653780703798714,0.654553123263634,0.542339964023565,0.757688390928275
01061,AL,0.65361986184994,0.65883010828269,0.530275158638855,0.765849228037269
01063,AL,0.683236867472861,0.686879451268153,0.578653384525422,0.780728556507753
01065,AL,0.671737384175132,0.676398377863569,0.576434443160589,0.761164346531426
01067,AL,0.661856355832855,0.664476649360428,0.565837064742092,0.744738116865727
01069,AL,0.639256074916249,0.639947055968601,0.532242601675881,0.732981291261514
01071,AL,0.658591176930928,0.663743262384943,0.539049054792145,0.76801365921289
01073,AL,0.646578273763106,0.645204219992019,0.562706817918644,0.735008018709054
01075,AL,0.669722758956824,0.674455168970378,0.546709691088779,0.77799565468992
01077,AL,0.645445265659398,0.648214231241605,0.52966641635888,0.747513928595665
01079,AL,0.648241293250012,0.652754530137784,0.528036690385961,0.746885132933368
01081,AL,0.616307859596419,0.615549547377027,0.517674882737519,0.719680399630261
01083,AL,0.633749559389116,0.635445294670702,0.516655503083361,0.733699652987787
01085,AL,0.670454146197137,0.669408637365254,0.568352856493812,0.766495690081506
