age_group,mean,median,lower,upper
18-19,0.406494129425479,0.406299008436542,0.38300055557178,0.425935197874284
20-44,0.249726623004642,0.249645882241074,0.238648291964517,0.261543198040814
45-64,0.271546411156819,0.271481886480118,0.261958073633909,0.283777028820896
65plus,0.393669745571806,0.393473310413518,0.381545082079235,0.406091859594244
