state,mean,median,lower,upper
AL,0.572647931347747,0.57259762413262,0.546442491407845,0.600396618181149
AK,0.495459134322893,0.495608998444052,0.43724144728817,0.557208943812193
AZ,0.527939808413018,0.526772474832617,0.451206230998016,0.606355782664796
AR,0.572197579872628,0.572239622060065,0.543824532419014,0.600106234722048
CA,0.520390954142683,0.520182692355155,0.487933823937105,0.554304546852831
CO,0.498837935113441,0.499927470528083,0.458568795958086,0.53512729642993
CT,0.55604837059901,0.555011697131907,0.507968103364912,0.60514234185944
DE,0.567439169550447,0.568293740035394,0.490282261090007,0.645041919997865
DC,0.533333745055532,0.533956046158156,0.411498689868764,0.65187908934426
FL,0.559191169067161,0.559445135691245,0.533241656795509,0.583808840658145
GA,0.535680577396478,0.535722920048449,0.515198733294405,0.556236194009695
HI,0.540072078490602,0.53868217663354,0.466854771025878,0.610144457839859
ID,0.520273136694811,0.518863579380717,0.473181373627219,0.573701558645769
IL,0.531243638372447,0.530475280489776,0.490626789909895,0.574488307590776
IN,0.551450846475703,0.5519576350054,0.522642101418145,0.578594642675787
IA,0.518628911623369,0.519017628541355,0.484247093084768,0.550365923650016
KS,0.536989067054844,0.537049191403171,0.500323295599838,0.57824835142179
KY,0.580066959609845,0.580357922683643,0.54920882860531,0.608712276879211
LA,0.570497083839032,0.5710854259763,0.545814395751256,0.595102641146092
ME,0.543189799032676,0.543051175492139,0.488894496112565,0.596011999327237
MD,0.556097349710034,0.557029328585126,0.518933301890957,0.593330799063423
MA,0.538993735160778,0.538562858427859,0.4920034665807,0.583023488222505
MI,0.538048905375013,0.537503746923985,0.505773023353481,0.573122764317042
MN,0.50695973041799,0.507638134278771,0.467602529429946,0.545182821516684
MS,0.583239281514702,0.582476555264818,0.561044057727723,0.609195483284304
MO,0.550095652633637,0.551026633243827,0.517391884030618,0.580973627763255
MT,0.528552019298824,0.529068421128981,0.481798823311484,0.577851285186898
NE,0.522573558776805,0.522159289697644,0.476400480198877,0.571754771054068
NV,0.530297288212377,0.531820030984701,0.45538703553616,0.603370373665062
NH,0.536680907018262,0.534501318621401,0.463183230536963,0.601341014574379
NJ,0.541466365373982,0.543145173106949,0.507593391413607,0.570580136067531
NM,0.529893193813175,0.53047776407504,0.488510125223273,0.57275331289697
NY,0.543145384638943,0.543225986054137,0.514688215920487,0.573347178773784
NC,0.556196975728907,0.555342926738279,0.536134201779395,0.580458639948752
ND,0.503102968822189,0.5019432810573,0.454965968142145,0.552307529731389
OH,0.549006486251649,0.549090410949229,0.518406607399098,0.576725159505588
OK,0.551473958380905,0.55106314940826,0.5197682990952,0.584319505124369
OR,0.532755506137695,0.533706761204771,0.487768587914809,0.572913290301732
PA,0.543573530555865,0.544068838763415,0.513095283977572,0.568729084338596
RI,0.566325856035124,0.568443237335537,0.488186947904569,0.640825702714453
SC,0.561738655333752,0.562096384172804,0.53093166398238,0.591069879818911
SD,0.497816722138302,0.49754018492368,0.451700176680199,0.544736846555177
TN,0.564238356121799,0.565163445668065,0.535483910263232,0.590155477631571
TX,0.517779680728322,0.516941812468784,0.492499129550627,0.543603825202203
UT,0.496277374581312,0.497032843290914,0.43531043052879,0.556816372988663
VT,0.550474479562391,0.551422451090704,0.4977283477613,0.604439328815362
VA,0.538353688167251,0.539062235748152,0.515784496444131,0.560154984177181
WA,0.51969481023143,0.520403880588794,0.477628409868528,0.562543826698395
WV,0.573988054867925,0.573021711277623,0.544930373362521,0.60784520908891
WI,0.526889808075319,0.526725345088593,0.496682954876799,0.556737358021099
WY,0.512975209128007,0.513095923023038,0.467739578990091,0.55839619129089
