FIPS,state,mean,median,lower,upper
01001,AL,70.3411925925624,70.7058449333193,59.1753955165076,80.3003614701648
01003,AL,70.3561119111899,70.7480194925397,57.6272539577503,80.1688928900138
01005,AL,72.8395906735666,73.381013497102,62.4399634518467,82.69356804461
01007,AL,70.892168140483,71.1373696544155,57.1752110437334,82.0758875177442
01009,AL,70.1092391311784,70.0881086070868,56.7174980089494,82.3585386632341
01011,AL,73.54339245946,73.8782617334683,64.2557281247999,81.9239426505108
01013,AL,71.7746552593637,71.7117107054887,61.888345399062,81.7713330215913
01015,AL,69.3914464418503,69.6382573088775,58.3321958076844,79.8264188477681
01017,AL,72.0796207000357,72.1563719790586,61.5744002785716,81.5124964363134
01019,AL,72.087262986709,72.9263257649871,57.1940580591155,83.5747876226927
01021,AL,70.3283678625441,70.4411279593915,57.8866795515784,81.7447264595957
01023,AL,74.3876415506186,74.5753548624607,64.6237225103729,82.3434485248311
01025,AL,74.9993466260357,75.0331713638499,63.9915895747809,84.2204728921251
01027,AL,71.3071938352841,71.7704147909972,58.6369733295611,81.5942517527427
01029,AL,71.9780944286055,72.3168120920774,59.0066351165477,83.0851501119685
01031,AL,70.425091870287,70.4558355651705,59.2370143019266,80.6895652429406
01033,AL,71.7578296697837,71.9816626421284,58.9817526778646,82.5309246585194
01035,AL,73.9021162063973,74.2308866500358,64.2799899599008,81.5489175605257
01037,AL,74.1036299978444,74.5396252730479,64.3297755331065,82.2670419874476
01039,AL,72.5274817994986,72.7130412914768,59.4285522116344,83.4782491212198
01041,AL,72.7113086485241,73.1139153203705,61.6495331882682,82.1369760450542
01043,AL,71.9088312907032,72.4257689145826,57.0977856580851,84.2247649774403
01045,AL,70.9562695771954,71.3162459840384,59.9906356887385,81.2263144755499
01047,AL,73.9082370927853,74.2812239314891,62.1496464973532,83.3007789152873
01049,AL,70.9912719878845,71.5296190517837,57.4629936503746,82.2130546783927
01051,AL,71.0941725634779,71.3826172882608,58.3144364814068,81.9717016216117
01053,AL,71.3724285361498,71.4031580809311,60.202767500544,81.0011510090195
01055,AL,69.9253929961486,70.1420341746462,57.6778153894257,81.6101004485102
01057,AL,70.3492801038288,71.101899353651,57.0283870340803,81.6128687576692
01059,AL,69.6394057960214,70.1232001301507,57.8699575207754,79.4999570213926
01061,AL,72.9081513725054,73.3266528211265,60.7535612349218,82.9262586353633
01063,AL,74.6340234282474,75.0484006122592,62.6912197574727,84.2273108477733
01065,AL,74.2607169701978,74.5020290257549,64.5765588817692,83.2181641830383
01067,AL,71.9851955970483,72.1906005731306,62.0198903682458,80.8773910174183
01069,AL,69.7569329936102,69.9624446114724,59.060191701153,79.1839464262676
01071,AL,71.9932038992276,72.2905553494343,59.3100749940671,83.2095435508838
01073,AL,71.5042828340869,71.5345903650555,61.9081834216444,80.5632300075114
01075,AL,72.6835267079682,73.3314553775594,60.6667401292404,83.047267539507
01077,AL,70.9964554324966,71.4817030362536,56.5018733242258,82.0482142346852
01079,AL,71.9206382902539,72.0076963779009,60.1051417346487,82.4741058825015
01081,AL,65.9571613689299,66.5943368545973,53.8394686182045,76.3261023960583
01083,AL,68.1541962916203,68.1256119072015,56.2421190008242,79.7465461644231
01085,AL,74.3416347485371,74.8709377981193,62.986569724146,83.1644744893305
01087,AL,70.8716452421154,70.9159447504984,58.8054237024996,81.6107143197895
01089,AL,68.9167577366482,69.0115173047378,57.4394578449749,78.7808272545439
01091,AL,73.0067538760424,73.189160722046,62.3012838099876,81.8302562419177
01093,AL,71.3266920756185,71.4040936224113,58.4223527599396,83.1996623123204
01095,AL,68.7181849394001,68.927043544091,56.7217741463412,79.6670536280009
01097,AL,69.2240394675358,69.9321738662271,58.4540224782024,77.9011037020513
01099,AL,72.7573685107219,72.5880775399577,62.9764720939209,81.6154731331038
01101,AL,73.7179436053829,74.0124000496867,62.5361136793304,82.7704506001636
01103,AL,69.0812596410623,69.38970784415,56.1004733443504,80.1855742193594
01105,AL,71.6384451387562,71.9330154397172,61.9798668557402,80.091926946474
01107,AL,71.6618274107896,71.5517988080738,62.9860211233642,80.7125339681499
01109,AL,67.8312412679449,68.1128781570685,56.1893702002899,77.5723537750582
01111,AL,72.0114621011572,72.1484718267901,59.8238966345735,82.5675470405713
01113,AL,71.9136910024174,72.5399599192936,60.8100710742826,81.2414294350008
01115,AL,71.3359413822705,71.916031127801,58.032248006281,82.6484850855337
01117,AL,64.5711859139446,64.8055207700921,51.0039308006924,76.2749023982267
01119,AL,71.2124837955599,71.3369138701664,60.1876226863162,80.2983658465002
01121,AL,71.3264184166652,71.5647497114686,60.007632020895,81.6832261310885
01123,AL,71.3683356646518,71.741541613676,60.089406490681,81.0841309737288
01125,AL,70.1886224187973,70.6377617096859,58.9526063762682,80.1068220244537
01127,AL,71.1111400835805,71.1860296828478,57.6426635311796,82.6543162535671
01129,AL,71.4396889795936,71.9399451485103,60.5124086766488,79.0557348500454
01131,AL,73.3572254080201,73.5362382243653,63.3150537368864,82.712321262582
01133,AL,74.7866856004809,74.8729442523053,62.4543574268068,86.7983848672258
02013,AK,64.5117722864891,64.9707461908256,54.1946251611304,73.8963435409311
02016,AK,62.3361878598948,62.2632394953399,51.7329709078208,72.8808434148361
02020,AK,65.4831866248803,65.760734052595,55.3649141814547,76.0093027648215
02050,AK,66.0716781395273,66.7050045717547,50.9972857660633,80.0397525823767
02060,AK,65.0602756988796,64.9862833661306,54.5568134629231,76.0368291706356
02063,AK,64.8179418655933,65.3077720599887,52.4305466931733,74.703664676041
02066,AK,69.7409688970412,69.8849832540516,58.9769967917273,80.0552634684553
02068,AK,67.9029233424157,68.3072890030567,52.6985537265913,80.6896100935393
02070,AK,66.8790364033479,67.3409414442807,54.0053738324826,77.6993669925049
02090,AK,65.4287087306534,65.4722665071372,53.0171057826249,77.7260916442287
02100,AK,70.7451147329597,71.0767756786592,58.1163288471638,80.8405061794777
02105,AK,68.8613793458408,69.2657287898786,58.0720262485147,77.8975644471048
02110,AK,65.9572776783225,65.9625439481355,55.6031138903982,76.746212418391
02122,AK,69.1989650265091,69.4274653680124,55.5292667056441,80.9046746808904
02130,AK,67.0834768430597,67.3119062346675,54.62701077595,76.7617113904789
02150,AK,63.97046661314,64.1681806441494,53.8077175336288,75.0976825574048
02158,AK,68.131874524649,68.426447113771,49.2638964913905,81.8071059571527
02164,AK,62.9716197564414,63.0635576618411,48.5049887681609,75.3876949316088
02170,AK,66.780688373664,66.8863312587893,52.3242183383278,79.0408126808699
02180,AK,65.9606469416397,66.0683890605868,51.5008600769107,79.1290679221605
02185,AK,66.935490162293,67.0315026847992,55.0462344185646,77.4898036981948
02188,AK,65.3749366175639,65.1965934118945,52.1647235645309,78.8502255414478
02195,AK,69.7244548237109,69.9815684967342,60.4293141341727,77.7716977921037
02198,AK,69.9649395935594,70.1662992995975,59.9588650256455,78.5914966485446
02220,AK,65.9521995979739,66.4392665925416,55.3059020679382,75.9377264676373
02230,AK,66.0783909299598,65.9897217122365,51.8052498095114,78.8178913251008
02240,AK,67.7620774504542,67.961409099469,54.7943407893848,79.3846103085277
02275,AK,71.920726917543,71.9642405992974,61.6689937310038,81.1865349708043
02282,AK,66.6680818825688,66.6216783542778,57.5015884155428,75.511827476297
02290,AK,69.1966117509768,69.3096980154586,57.4214497495837,79.4408549362946
04001,AZ,67.0733377407729,67.4484575337181,55.2321898337588,77.2373489192117
04003,AZ,67.8437261163291,68.4996274446205,55.85674582198,77.0651893221128
04005,AZ,59.085028683369,59.1253945881468,47.6890260644618,69.9473834875118
04007,AZ,69.6647666933128,69.8306638101135,58.4039678710753,80.0901554432545
04009,AZ,63.798268203017,63.8506525764091,53.9627043757885,73.0902628064931
04011,AZ,63.6958610845052,63.6149338470239,52.5233175876263,75.023255162912
04012,AZ,69.2677042951177,69.4360510709409,57.0378890456828,80.6402892848615
04013,AZ,63.5501259179961,63.784604290408,53.7736845592097,74.8252704491255
04015,AZ,66.7133576019901,66.8507067025773,53.2692299925783,78.2692661083878
04017,AZ,67.1738207981706,67.4893165551221,56.2356147730253,76.2036298661295
04019,AZ,64.6763520250828,64.8694055674037,53.7422073411561,75.0660183272399
04021,AZ,65.0042605577392,65.1098064170973,54.1259182692654,75.1711421365126
04023,AZ,64.9202442757493,65.2847140147765,50.7770654527219,77.2499521464943
04025,AZ,67.3343693529488,67.8731201928257,52.8096502084642,78.8276164451595
04027,AZ,62.2570875535394,62.4134162972353,49.4637950399688,74.5703518855515
05001,AR,71.1581972104336,71.3229480546988,58.1193188500171,81.9591027219407
05003,AR,72.8373265444857,72.8906869852631,61.1327870696385,82.3939077145578
05005,AR,72.5819206154022,72.8523453055422,58.859753797529,84.2137509672911
05007,AR,66.1489012513003,66.6550462392639,55.4098078697046,75.465955447692
05009,AR,72.0394294299102,72.2984259135523,57.3026361471442,84.0520304946826
05011,AR,71.1511335514487,71.1585698013587,62.1861361909423,79.4829086228902
05013,AR,71.8536500201414,71.8503767882966,59.8582667828492,81.5008717280559
05015,AR,70.2548077087139,70.5573505552619,57.2766314756631,80.0694506024576
05017,AR,73.6868050122442,73.968665756092,63.204701676209,81.9501712317412
05019,AR,67.4311808920622,67.92471321226,55.8996170944804,78.5583645350424
05021,AR,71.6909038972072,71.8567979167768,58.2632370666733,83.0421249859837
05023,AR,71.3441368828745,71.4799237131546,56.5907919192598,83.2712509085109
05025,AR,72.5416153001941,72.9144580762608,61.7231749428226,81.7506536627049
05027,AR,69.0781668031754,69.0917843029414,58.7097998484282,78.6365343453965
05029,AR,72.5233632897187,72.7156659186141,59.8650010431742,83.2277423499782
05031,AR,69.9128756978573,70.3474585535032,57.2112340110398,80.4310229281851
05033,AR,70.2045924647003,70.1617533878334,56.572974796505,81.9103743013952
05035,AR,72.1916754573881,72.5129795312891,61.7219330155952,81.0389672095513
05037,AR,71.8304419910814,72.3801348280515,58.9992519191698,82.1453613999567
05039,AR,74.0508050404968,74.2720884885298,63.7964443092761,82.7047391851538
05041,AR,74.3389677582018,74.597711848489,64.2866558907919,83.0259843755189
05043,AR,71.8447198517766,72.0999446873505,61.0512655640545,81.8805555977334
05045,AR,66.6994350562252,67.1819626790562,54.2659772706604,78.1777440627076
05047,AR,71.3348164830467,71.5491765072744,57.8991659286255,82.3770354869121
05049,AR,73.5069119926902,73.819113470621,60.1361418741433,85.374567350426
05051,AR,71.2290678204601,71.3399350620328,59.7773852081857,82.1611993957199
05053,AR,68.6656619532637,68.7285448101739,54.7736863945177,81.1906344972536
05055,AR,72.7976350179424,73.3499361207547,60.0615184593522,84.3226460897291
05057,AR,72.0596759560896,72.1200771865912,60.9428051560697,81.5802165029118
05059,AR,71.0485695934627,71.6828111091931,57.6610156665099,81.6547172545732
05061,AR,70.2335790386308,70.3918430328118,59.1336037730755,79.8016242495856
05063,AR,70.9376662449038,71.5117151014516,58.1891061633173,81.0944626570237
05065,AR,73.0449908105539,73.5015615597376,61.8870792079699,83.7248656868588
05067,AR,71.2218970555207,71.3142712088241,59.6208419051192,81.4328584029843
05069,AR,74.1218452161247,74.3281742692886,63.5572457527213,82.4800248492924
05071,AR,71.4400508008487,71.6904713601975,60.4287953167635,82.0400764420069
05073,AR,73.5266460422432,73.5923733768975,63.8816427413846,81.7584135595985
05075,AR,72.2842796333858,72.6037074519331,58.3888361238791,84.7133588085706
05077,AR,73.2212482793572,73.5309566921199,62.145787304128,82.1817437856587
05079,AR,72.4675766924064,72.8279288147152,60.7217037070455,82.5197499454431
05081,AR,70.5814911898791,70.9226666835418,59.2763257108977,81.1762390806466
05083,AR,70.9179912337503,71.5624227780065,56.788809685413,82.2970408622541
05085,AR,69.9673548177099,70.1509635137676,56.9149004418673,81.1842297781099
05087,AR,72.1323538967719,72.2089009565286,59.5855503105435,83.0042118306163
05089,AR,71.9049661717483,72.0532104770417,57.213576959784,83.4320068097348
05091,AR,71.4640615726827,71.4182025734395,59.0007793457556,82.0263562668034
05093,AR,71.9861151600605,72.1800502360804,60.7304214749636,81.1375891851211
05095,AR,74.0789309207801,74.6707587918656,63.9076280900958,83.4640435768826
05097,AR,72.4132506070933,72.8779468095442,58.2711451254288,83.8811352978755
05099,AR,73.6136831042193,73.9747317492158,62.7171712376662,82.1269442444795
05101,AR,74.0510436434084,74.4795685381807,61.4959930316877,85.5830862837618
05103,AR,72.2372587122061,72.7181530521202,61.1605548671037,82.1724026625553
05105,AR,71.8556108949811,72.3489072326889,58.0632438244845,82.8417209308836
05107,AR,73.0132548727904,73.4256234119293,61.9295564978228,81.9771742031979
05109,AR,71.0964074687774,71.5400801994474,58.6761743313261,82.2565120664092
05111,AR,71.7834808796051,72.4511173856426,57.1437781909194,82.8774084902915
05113,AR,72.6310244906033,72.6981102940507,60.5682159562992,83.6050246990497
05115,AR,68.771126679816,69.1846021878907,54.9963040948788,80.3588626958574
05117,AR,73.2313044127735,73.3981170068768,61.9056785319305,83.3853115019174
05119,AR,72.0265718806281,72.3648679762889,62.8801603364708,80.5576300856027
05121,AR,71.9670666367318,72.6357132017956,57.4155137266922,84.0390900203857
05123,AR,72.9635094700156,73.2869886292815,61.1537121742524,81.9971138888641
05125,AR,69.8507390658468,70.0593599388772,58.4864876996346,81.4127740121115
05127,AR,72.3820421262438,72.4722457108471,60.7366401658746,83.774543445584
05129,AR,73.4128405235147,74.0085869367445,60.286651809612,84.4340553140681
05131,AR,70.352417303912,70.6594240460603,58.0729738100728,80.2059513618719
05133,AR,68.8699091663924,69.0089845984495,57.7321389283577,79.6844535631356
05135,AR,72.6781942114464,72.9583313612737,59.6437825041321,84.18035283508
05137,AR,73.5956459616322,73.9017242139739,58.4238771264529,85.2371936048298
05139,AR,73.7086057268035,74.2910504732285,62.4074425955704,82.707689508992
05141,AR,73.6678603364857,73.941084754712,60.1372594062559,85.7302766838292
05143,AR,64.4833809238114,65.0441798721066,52.3965783611162,74.7270914976252
