ethnicity,mean,median,lower,upper
asian,0.60798501448679,0.60850070266618,0.589070013755453,0.630333421433338
black,0.632861021897498,0.632880950381733,0.62053711656221,0.645668343378271
hispanic,0.602001436795439,0.601483722427009,0.58285205830023,0.621834298825384
other,0.60333546097939,0.603440524696333,0.590150391045801,0.615275596667704
white,0.628555481515474,0.62873145620847,0.621024043942236,0.63570565488136
