ethnicity,mean,median,lower,upper
asian,0.489404477449231,0.489172826056094,0.466758630107352,0.515039678100506
black,0.55891613728967,0.558841442815809,0.544740781783791,0.575959617630861
hispanic,0.479408553235275,0.479786369338876,0.455507141078599,0.502323543630219
other,0.479126584849206,0.479082749163944,0.464313648860922,0.492800745952581
white,0.535535696137609,0.535773223093629,0.52544974851594,0.544929266170731
