ethnicity,mean,median,lower,upper
asian,0.611375967183842,0.611431760034041,0.585837409284801,0.63757923653516
black,0.479548306080856,0.479851608870934,0.464038128882847,0.494453853370948
hispanic,0.586911400231552,0.587298985333577,0.562679743660682,0.609785248463021
other,0.54182091506882,0.541491862226267,0.528647952408051,0.555574343123337
white,0.545395759211042,0.5453902591156,0.535644993755786,0.55440237632695
