FIPS,state,mean,median,lower,upper
01001,AL,0.523993262436503,0.524986424697021,0.384453672268935,0.670309048419943
01003,AL,0.531016815012837,0.531434058563555,0.367043634311978,0.68098157566865
01005,AL,0.508104932264737,0.510775754662923,0.380739997657571,0.634616345423587
01007,AL,0.521004946013417,0.523648767371032,0.388192574116821,0.661283117090609
01009,AL,0.53512671256732,0.541125570212563,0.366928965350339,0.686934821961973
01011,AL,0.503706532670411,0.50341443285682,0.374997163808865,0.628579011948942
01013,AL,0.523783321045688,0.526217041021049,0.3979137630404,0.645664565032297
01015,AL,0.526476321287516,0.527060602583445,0.389114413808316,0.662113611965461
01017,AL,0.519426255831031,0.520873446425601,0.389562493249302,0.63850727967891
01019,AL,0.541632673015367,0.541158827940668,0.390379967182834,0.690149616288901
01021,AL,0.538971006680668,0.541350852910359,0.372218512629718,0.691632473220783
01023,AL,0.515275120370629,0.514314385645905,0.400333214158052,0.641617212755766
01025,AL,0.524879418261402,0.52470541331654,0.404135603113751,0.649587771355392
01027,AL,0.533997246998973,0.53550423225759,0.385132751582265,0.670793171286819
01029,AL,0.537675957369619,0.540360444526011,0.37242513288435,0.693534695531188
01031,AL,0.539398783314838,0.538532529706014,0.408342176635066,0.673157575193097
01033,AL,0.523184386693294,0.522102226783575,0.387718374620087,0.65668356024861
01035,AL,0.515793268317376,0.516880862513666,0.399579362185498,0.636449360296134
01037,AL,0.512007024316697,0.508321522703435,0.383006737154523,0.648434537440517
01039,AL,0.537123574089344,0.53869099309349,0.369529227138831,0.695299963310161
01041,AL,0.527280223662115,0.528137944837951,0.39196509901571,0.657712373908805
01043,AL,0.549028514043599,0.555903827049258,0.372267331877926,0.703199983246093
01045,AL,0.543049811083296,0.542735512159277,0.412362583911645,0.671014001426849
01047,AL,0.505677094349452,0.501392319359893,0.379437286087329,0.651322612143373
01049,AL,0.547420681086898,0.557126206740255,0.369379749294549,0.705872363572734
01051,AL,0.522470581463241,0.528117193214801,0.38178095272352,0.658926954749099
