state,mean,median,lower,upper
AL,0.535055310228188,0.535221552655519,0.503742406907569,0.565864649385899
AK,0.556409187071251,0.55514203029554,0.496719512400675,0.624142781388331
AZ,0.573126745666674,0.573773854776283,0.490395217210192,0.650083929379146
AR,0.539249267146156,0.539129803721501,0.507839290648637,0.5721716989815
CA,0.563073287385635,0.563432675674216,0.528595937619669,0.598438885615795
CO,0.529814177346749,0.529567653681568,0.484539180654422,0.573778186142249
CT,0.558387274970843,0.558206909606735,0.492210266600625,0.615413482644772
DE,0.562002332041458,0.564372889268604,0.472679764102257,0.645797843308381
DC,0.542241991649946,0.541952205963135,0.421567563702189,0.67203975377565
FL,0.579767548553491,0.578888566893813,0.551168123312977,0.610001004576164
GA,0.544322012344528,0.544329961262724,0.517885708746952,0.567650818593316
HI,0.58842045664428,0.591387077311591,0.507692366391183,0.671475982466801
ID,0.532317372821938,0.53408785509961,0.473638931508962,0.592989257639046
IL,0.524089870475094,0.523996877725401,0.479467972568514,0.573629618679769
IN,0.551512007581613,0.55160747235665,0.519334589862025,0.583015425048907
IA,0.522276578306686,0.522829727369195,0.48752876029191,0.557737496147476
KS,0.524657170273808,0.524957631266415,0.476813435517679,0.571493537223227
KY,0.570160641769552,0.570216959798274,0.536541079212786,0.598994264120094
LA,0.550148217517377,0.551377876019588,0.519910608098245,0.577412375876725
ME,0.53197983564763,0.530910607710398,0.462227082482741,0.594776388815814
MD,0.558020925581421,0.55870501600113,0.516194168750547,0.602461705360646
MA,0.560794084421905,0.561392330131462,0.510138011891501,0.613966343233906
MI,0.536363490286665,0.537180192759154,0.496712116313439,0.575689439306895
MN,0.522552610168486,0.521613733110502,0.475775937069879,0.570143763173452
MS,0.52024226083181,0.519956636816824,0.492498634406417,0.546984195869041
MO,0.510113027020737,0.510335426460907,0.472934444973383,0.544374695316798
MT,0.529821574285143,0.529418785696299,0.480704889948223,0.579014223670889
NE,0.537726868266933,0.538062032012338,0.482664697792443,0.590814014820209
NV,0.552385783464201,0.551803727255419,0.476515859303157,0.629626314275769
NH,0.553143629436458,0.553600763071479,0.48254012954443,0.634457842720824
NJ,0.575957948498911,0.576707162368807,0.539733671820609,0.610049573864822
NM,0.572481501143041,0.572557500905267,0.525360050725686,0.618324449854004
NY,0.558450180555436,0.558241791920608,0.52479932010619,0.594084970805726
NC,0.541662261135048,0.542098112586997,0.513946328333546,0.566217463886662
ND,0.532779875540992,0.531812665488861,0.478200070182002,0.588499922615768
OH,0.540874480420228,0.541389890890938,0.507708269180656,0.572525174258951
OK,0.534381337248725,0.534175571528341,0.498354437117224,0.567610615137792
OR,0.545098914444606,0.544482632835139,0.493501540071172,0.596897948510294
PA,0.556164765130699,0.556119475991765,0.521786707125246,0.588041496929506
RI,0.552994146917795,0.557820714288802,0.459154827895411,0.634619611590019
SC,0.528478379460112,0.528805548791057,0.491674629872158,0.560288784815903
SD,0.516414976519542,0.516470485970321,0.465607333213555,0.56962888725412
TN,0.556654711150473,0.556604949875145,0.525010070152383,0.588432696293344
TX,0.558672798428115,0.558251205962212,0.530374115833401,0.587013644879912
UT,0.54847236021723,0.548373686699038,0.480074214080149,0.620223465904253
VT,0.550228535145593,0.548435485686365,0.482820797811149,0.611925473002052
VA,0.541084210474742,0.540782402966236,0.517386952935276,0.564469453545034
WA,0.528052324632443,0.528981703598596,0.477060094005156,0.573613201924495
WV,0.550523549457104,0.549556202046358,0.51638982275563,0.589065820167937
WI,0.529623201019936,0.530061562902686,0.492795778750717,0.566227405416061
WY,0.548177274137077,0.548286727883115,0.49635886312151,0.601992995397328
